player,draft_year,position,position_group,model_group,college,round,pick,draft_capital_bucket,overall_rank_in_class,position_rank_in_class,overall_class_percentile,position_class_percentile,outcome_grade_pff_powered,position_model_score,ceiling_grade,floor_grade,starter_probability,elite_probability,bust_probability,outcome_tier,hit_miss_label,draft_value_vs_grade,confidence_score,confidence_label,outlier_type,grade_explanation,historical_position_comps,historical_overall_comps,player_card_summary,projected_value,actual_value,actual_position_percentile,predicted_position_percentile,actual_outcome_level,actual_outcome_flag,miss_flag,value_flag,outcome_card_class,is_bad_miss,is_good_miss,should_have_been_drafted,should_have_pick_bucket,draft_slot_regrade,outcome_maturity,display_grade,display_grade_label,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks,career_stat_raw,career_honors_raw,career_stat_score,career_honors_score,career_impact_raw,position_success_score,global_success_score,score_mode,actual_value_to_team,current_value_to_team,prospect_similarity_score,site_display_score,site_display_score_label,good_bad_miss_type,redraft_class_rank,redraft_position_rank,should_have_been_drafted_display
Terry McLaurin,2019,WR,WR,WR,Ohio St.,3.0,76.0,Day 2 pick,4,2,98.5,96.0,95.7,99.9,95.7,98.4,0.942,0.807,0.016,Elite / rare profile,Elite hit,Major Day 2 value,100.0,High confidence,near_expected,Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile,"Michael Gallup (2018, WR, score 93.0) | Cooper Kupp (2017, WR, score 92.1) | Kenny Golladay (2017, WR, score 91.1) | Tre'Quan Smith (2018, WR, score 90.3) | Chris Godwin (2017, WR, score 88.7)","Jerome Baker (2018, OLB, score 94.1) | Fred Warner (2018, OLB, score 94.3) | Justin Reid (2018, S, score 94.6) | Michael Gallup (2018, WR, score 93.0) | Cooper Kupp (2017, WR, score 92.1)","Terry McLaurin (2019, WR, Ohio St.) graded 95.7. Tier: Elite / rare profile. Position rank in class: #2. Draft capital: Day 2 pick. Draft value read: Major Day 2 value. Model confidence: High confidence. Why: Day 2 draft capital; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile.",31.0,51.0,90.7,82.8,Elite Hit,Major value,neutral,good_miss,card-good-miss,False,True,Top-15 caliber,15,Major value,mature,77.3,Actual Value Score,0.0,2.0,7.0,51.0,,51.0,107.0,0.0,0.0,0.0,0.0,0.0,12.0,73.0,0.0,498.0,6961.0,41.0,5.0,,,130.28743808976125,47.27116610983556,91.4,92.8,213.00150943345858,77.5,76.9,actual_value,77.5,90.4,69.6,77.3,Actual Value Score,good_miss,10,4,Class #10 / WR #4
Miles Boykin,2019,WR,WR,WR,Notre Dame,3.0,93.0,Day 2 pick,118,12,50.2,56.0,61.8,68.3,61.8,73.5,0.575,0.292,0.265,Rotational / contributor profile,Useful contributor,Fair Day 2 value,85.0,High confidence,near_expected,Day 2 draft capital; private PFF-derived signals included,"Hines Ward (1998, WR, score 61.7) | Eric Decker (2010, WR, score 61.1) | Mohamed Sanu (2012, WR, score 61.9) | Cory Fleming (1994, WR, score 62.6) | Chris Henry (2005, WR, score 61.3)","Hines Ward (1998, WR, score 61.7) | Kenny Wheaton (1997, DB, score 61.4) | Charlie Williams (1995, DB, score 61.3) | Javon Hargrave (2016, DT, score 61.7) | Keyaron Fox (2004, LB, score 61.1)","Miles Boykin (2019, WR, Notre Dame) graded 61.8. Tier: Rotational / contributor profile. Position rank in class: #12. Draft capital: Day 2 pick. Draft value read: Fair Day 2 value. Model confidence: High confidence. Why: Day 2 draft capital; private PFF-derived signals included.",7.6,6.0,49.5,54.4,Useful Contributor,Drafted about right,neutral,neutral,card-neutral,False,False,Early Day 3 caliber,150,Drafted about right,mature,60.9,Actual Value Score,0.0,0.0,2.0,6.0,,6.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,498.0,7.0,15.0,,,80.13289635547557,22.74486174012744,51.3,68.5,110.25596829193796,61.0,60.7,actual_value,61.0,57.6,64.5,60.9,Actual Value Score,neutral,107,11,Class #107 / WR #11
Hakeem Butler,2019,WR,WR,WR,Iowa St.,4.0,103.0,Early Day 3 pick,225,23,4.5,12.0,2.9,0.9,2.9,23.8,0.189,0.06,0.762,Low-probability profile,Miss,Low-impact outcome,65.0,Low-medium confidence,near_expected,lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk,"J'Mon Moore (2018, WR, score 3.3) | Jaleel Scott (2018, WR, score 3.6) | Jehu Chesson (2017, WR, score 8.5) | Amara Darboh (2017, WR, score 8.7) | Chad Hansen (2017, WR, score 9.5)","Nick Nelson (2018, CB, score 4.4) | Kyle Lauletta (2018, QB, score 5.5) | J'Mon Moore (2018, WR, score 3.3) | Jaleel Scott (2018, WR, score 3.6) | Rick Leonard (2018, T, score 6.3)","Hakeem Butler (2019, WR, Iowa St.) graded 2.9. Tier: Low-probability profile. Position rank in class: #23. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Low-medium confidence. Why: lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",1.5,0.0,9.9,25.8,Miss,Drafted too early,neutral,neutral,card-neutral,True,False,Undrafted / replacement outcome,999,Drafted too early,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.8284271247461903,4.5,3.2,3.5355339059327378,35.0,35.0,actual_value,35.0,17.0,47.2,32.0,Actual Value Score,neutral,228,23,Class #228 / WR #23
Gary Jennings Jr,2019,WR,WR,WR,West Virginia,4.0,120.0,Early Day 3 pick,190,20,19.6,24.0,6.7,1.8,6.7,37.6,0.236,0.189,0.624,Low-probability profile,Miss,Low-impact outcome,65.0,Low-medium confidence,near_expected,lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk,"Jehu Chesson (2017, WR, score 8.5) | Jaleel Scott (2018, WR, score 3.6) | J'Mon Moore (2018, WR, score 3.3) | Chad Hansen (2017, WR, score 9.5) | Amara Darboh (2017, WR, score 8.7)","Rick Leonard (2018, T, score 6.3) | Kyle Lauletta (2018, QB, score 5.5) | Brian Allen (2018, C, score 9.1) | Nick Nelson (2018, CB, score 4.4) | Will Richardson (2018, T, score 9.9)","Gary Jennings Jr (2019, WR, West Virginia) graded 6.7. Tier: Low-probability profile. Position rank in class: #20. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Low-medium confidence. Why: lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",2.7,0.0,9.9,35.2,Miss,Drafted too early,neutral,neutral,card-neutral,True,False,Late Day 3 / priority depth,220,Drafted too early,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,2.0,4.5,1.1,2.5,35.0,35.0,actual_value,35.0,19.3,47.8,32.0,Actual Value Score,neutral,211,21,Class #211 / WR #21
Riley Ridley,2019,WR,WR,WR,Georgia,4.0,126.0,Early Day 3 pick,222,22,5.5,16.0,3.0,0.9,3.0,28.8,0.152,0.041,0.712,Low-probability profile,Miss,Low-impact outcome,65.0,Low-medium confidence,near_expected,lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk,"J'Mon Moore (2018, WR, score 3.3) | Jaleel Scott (2018, WR, score 3.6) | Jehu Chesson (2017, WR, score 8.5) | Chad Hansen (2017, WR, score 9.5) | Daurice Fountain (2018, WR, score 3.7)","J'Mon Moore (2018, WR, score 3.3) | Jaleel Scott (2018, WR, score 3.6) | Rick Leonard (2018, T, score 6.3) | Nick Nelson (2018, CB, score 4.4) | Kyle Lauletta (2018, QB, score 5.5)","Riley Ridley (2019, WR, Georgia) graded 3.0. Tier: Low-probability profile. Position rank in class: #22. Draft capital: Early Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Low-medium confidence. Why: lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",1.6,1.0,24.9,27.8,Miss,Drafted too early,neutral,neutral,card-neutral,True,False,Late Day 3 / priority depth,220,Drafted too early,mature,32.0,Actual Value Score,0.0,0.0,0.0,1.0,,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,108.0,0.0,,,,49.4158167584574,6.324555320336759,24.7,15.9,44.60935107155951,47.9,47.7,actual_value,47.9,17.1,47.2,32.0,Actual Value Score,neutral,216,22,Class #216 / WR #22
Hunter Renfrow,2019,WR,WR,WR,Clemson,5.0,149.0,Early Day 3 pick,58,8,75.7,72.0,89.1,97.7,89.1,94.1,0.84,0.387,0.059,High-end starter / premium prospect profile,High-end hit,Massive late-round value,100.0,High confidence,near_expected,lower draft-capital profile; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; top-tier position profile,"Tajae Sharpe (2016, WR, score 85.9) | Tyreek Hill (2016, WR, score 85.9) | Marquez Valdes-Scantling (2018, WR, score 92.0) | Rashard Higgins (2016, WR, score 85.1) | Josh Reynolds (2017, WR, score 89.2)","Damontae Kazee (2017, CB, score 88.6) | Bilal Nichols (2018, DT, score 89.1) | Ja'Whaun Bentley (2018, ILB, score 88.7) | D.J. Reed (2018, CB, score 89.5) | Jayon Brown (2017, LB, score 89.8)","Hunter Renfrow (2019, WR, Clemson) graded 89.1. Tier: High-end starter / premium prospect profile. Position rank in class: #8. Draft capital: Early Day 3 pick. Draft value read: Massive late-round value. Model confidence: High confidence. Why: lower draft-capital profile; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; high-end model grade; top-tier position profile.",17.7,22.0,74.4,71.1,High-End Hit,Drafted too late,neutral,neutral,card-neutral,False,True,Round 2 caliber,64,Drafted too late,mature,68.9,Actual Value Score,0.0,1.0,0.0,22.0,,21.0,79.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,284.0,2973.0,19.0,6.0,,,110.73093040169023,25.776388834631177,78.4,74.4,158.27014972989673,69.1,68.6,actual_value,69.1,79.2,60.1,68.9,Actual Value Score,neutral,48,9,Class #48 / WR #9
Darius Slayton,2019,WR,WR,WR,Auburn,5.0,171.0,Late Day 3 pick,22,5,90.9,84.0,92.9,99.0,92.9,96.1,0.896,0.626,0.039,High-end starter / premium prospect profile,High-end hit,Massive late-round value,100.0,High confidence,near_expected,lower draft-capital profile; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile,"Marquez Valdes-Scantling (2018, WR, score 92.0) | Tyreek Hill (2016, WR, score 85.9) | Rashard Higgins (2016, WR, score 85.1) | Tajae Sharpe (2016, WR, score 85.9) | Russell Gage (2018, WR, score 88.5)","Marquez Valdes-Scantling (2018, WR, score 92.0) | Matt Milano (2017, LB, score 91.1) | Anthony Walker (2017, LB, score 90.1) | Desmond King (2017, S, score 90.6) | Jayon Brown (2017, LB, score 89.8)","Darius Slayton (2019, WR, Auburn) graded 92.9. Tier: High-end starter / premium prospect profile. Position rank in class: #5. Draft capital: Late Day 3 pick. Draft value read: Massive late-round value. Model confidence: High confidence. Why: lower draft-capital profile; strong starter probability; meaningful elite ceiling; private PFF-derived signals included; elite model grade; top-tier position profile.",24.6,32.0,81.6,77.7,High-End Hit,Massive steal,neutral,good_miss,card-good-miss,False,True,Round 1 caliber,32,Massive steal,mature,71.6,Actual Value Score,0.0,0.0,6.0,32.0,,32.0,106.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,296.0,4435.0,22.0,4.0,,,116.11085035175756,30.389219253106713,82.9,82.3,175.3027885391684,71.8,71.3,actual_value,71.8,80.3,53.9,71.6,Actual Value Score,good_miss,29,7,Class #29 / WR #7
KeeSean Johnson,2019,WR,WR,WR,Fresno St.,6.0,174.0,Late Day 3 pick,158,19,33.2,28.0,11.5,5.6,11.5,60.6,0.256,0.145,0.394,Low-probability profile,Miss,Low-impact outcome,77.0,Medium confidence,positive_outlier_exceeded_projection,lower draft-capital profile; low starter probability; private PFF-derived signals included,"Damion Ratley (2018, WR, score 8.0) | Deon Cain (2018, WR, score 5.8) | Rodney Adams (2017, WR, score 8.6) | Robert Davis (2017, WR, score 8.2) | Shelton Gibson (2017, WR, score 8.0)","Sebastian Tretola (2016, G, score 12.0) | Lawrence Vickers (2006, FB, score 14.2) | Damion Ratley (2018, WR, score 8.0) | David Irons (2007, DB, score 12.5) | Jordan Thomas (2018, TE, score 11.1)","KeeSean Johnson (2019, WR, Fresno St.) graded 11.5. Tier: Low-probability profile. Position rank in class: #19. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; low starter probability; private PFF-derived signals included.",3.8,4.0,42.4,41.5,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted about right,mature,42.0,Actual Value Score,0.0,0.0,0.0,4.0,,4.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,36.0,360.0,1.0,,,,68.8326553629286,8.48528137423857,40.3,26.3,79.76229264297804,55.3,55.0,actual_value,55.3,24.7,41.7,42.0,Actual Value Score,neutral,164,17,Class #164 / WR #17
Travis Fulgham,2019,WR,WR,WR,Old Dominion,6.0,184.0,Late Day 3 pick,149,17,37.0,36.0,17.3,11.9,17.3,56.7,0.343,0.222,0.433,Low-probability profile,Miss,Low-impact outcome,77.0,Medium confidence,near_expected,lower draft-capital profile; private PFF-derived signals included,"Kevin Robinson (2008, WR, score 20.4) | Trindon Holliday (2010, WR, score 19.0) | Tremon Smith (2018, WR, score 20.2) | Antonio Brown (2010, WR, score 20.9) | Jaymar Johnson (2008, WR, score 22.6)","Andrew Tiller (2012, G, score 17.5) | Jake Rudock (2016, QB, score 17.7) | B.J. Tucker (2003, DB, score 18.6) | Von Hutchins (2004, DB, score 17.9) | Brandon Allen (2016, QB, score 17.3)","Travis Fulgham (2019, WR, Old Dominion) graded 17.3. Tier: Low-probability profile. Position rank in class: #17. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Medium confidence. Why: lower draft-capital profile; private PFF-derived signals included.",4.3,4.0,42.4,43.8,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted about right,mature,42.0,Actual Value Score,0.0,0.0,1.0,4.0,,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,539.0,4.0,,,,77.61480719441383,12.246211251235321,48.2,42.3,87.0372081302438,56.7,56.4,actual_value,56.7,28.2,42.5,42.0,Actual Value Score,neutral,157,15,Class #157 / WR #15
Juwann Winfree,2019,WR,WR,WR,Colorado,6.0,187.0,Late Day 3 pick,197,21,16.6,20.0,6.0,1.5,6.0,40.6,0.268,0.055,0.594,Low-probability profile,Miss,Low-impact outcome,65.0,Low-medium confidence,near_expected,lower draft-capital profile; low starter probability; private PFF-derived signals included; meaningful downside risk,"Deon Cain (2018, WR, score 5.8) | Damion Ratley (2018, WR, score 8.0) | Robert Davis (2017, WR, score 8.2) | Rodney Adams (2017, WR, score 8.6) | Shelton Gibson (2017, WR, score 8.0)","Deon Cain (2018, WR, score 5.8) | Michael Tyson (2017, S, score 6.6) | Kylie Fitts (2018, DE, score 6.6) | John Kelly (2018, RB, score 6.0) | Duke Ejiofor (2018, DE, score 6.2)","Juwann Winfree (2019, WR, Colorado) graded 6.0. Tier: Low-probability profile. Position rank in class: #21. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Low-medium confidence. Why: lower draft-capital profile; low starter probability; private PFF-derived signals included; meaningful downside risk.",2.3,1.0,24.9,32.9,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted about right,mature,32.0,Actual Value Score,0.0,0.0,0.0,1.0,,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,75.0,0.0,,,,45.884355341559115,9.591663046625438,21.1,30.5,47.45722423350595,48.5,48.3,actual_value,48.5,17.6,40.8,32.0,Actual Value Score,neutral,201,20,Class #201 / WR #20
Kelvin Harmon,2019,WR,WR,WR,North Carolina St.,6.0,206.0,Late Day 3 pick,136,15,42.6,44.0,34.1,34.1,34.1,62.4,0.396,0.231,0.376,Low-probability profile,Miss,Low-impact outcome,85.0,High confidence,near_expected,lower draft-capital profile; private PFF-derived signals included,"Dominique Edison (2009, WR, score 33.0) | Phillip Riley (1996, WR, score 34.2) | Pierre Garcon (2008, WR, score 35.6) | MarTay Jenkins (1999, WR, score 34.0) | Marvin McNutt (2012, WR, score 34.5)","Ted Larsen (2010, C, score 34.0) | Eric Pinkins (2014, DB, score 34.0) | Emmanuel Acho (2012, LB, score 34.0) | LaJuan Ramsey (2006, DT, score 33.9) | Josh Robinson (2015, RB, score 33.3)","Kelvin Harmon (2019, WR, North Carolina St.) graded 34.1. Tier: Low-probability profile. Position rank in class: #15. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: High confidence. Why: lower draft-capital profile; private PFF-derived signals included.",4.9,3.0,38.1,46.9,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted about right,mature,32.0,Actual Value Score,0.0,0.0,1.0,3.0,,3.0,16.0,1.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,30.0,365.0,0.0,2.0,,,63.425661614067735,12.0,35.4,41.0,75.51522367628064,54.5,54.2,actual_value,54.5,38.3,45.1,32.0,Actual Value Score,neutral,175,19,Class #175 / WR #19
Scott Miller,2019,WR,WR,WR,Bowling Green,6.0,208.0,Late Day 3 pick,122,13,48.5,52.0,55.9,60.0,55.9,76.2,0.601,0.218,0.238,Depth / replacement-level profile,Replacement/depth outcome,Low-impact outcome,85.0,High confidence,near_expected,lower draft-capital profile; private PFF-derived signals included,"Equanimeous St. Brown (2018, WR, score 55.0) | Mike Thomas (2016, WR, score 54.6) | Aaron Burbridge (2016, WR, score 53.8) | Cody Core (2016, WR, score 59.6) | Kyle Williams (2010, WR, score 50.8)","Equanimeous St. Brown (2018, WR, score 55.0) | Jeff Baca (2013, G, score 56.1) | Kedric Golston (2006, DT, score 56.2) | Pat O'Donnell (2014, P, score 55.9) | Sam Tevi (2017, T, score 55.6)","Scott Miller (2019, WR, Bowling Green) graded 55.9. Tier: Depth / replacement-level profile. Position rank in class: #13. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: High confidence. Why: lower draft-capital profile; private PFF-derived signals included.",7.1,11.0,60.5,53.0,Depth / Replacement,Good value,neutral,good_miss,card-good-miss,False,False,Day 2 caliber,100,Good value,mature,64.3,Actual Value Score,0.0,0.0,1.0,11.0,,9.0,93.0,0.0,0.0,0.0,0.0,0.0,8.0,81.0,1.0,99.0,1216.0,6.0,5.0,,,90.0002561087679,23.28730152198591,59.4,70.1,129.68660273461515,64.4,64.0,actual_value,64.4,54.6,48.3,64.3,Actual Value Score,good_miss,87,10,Class #87 / WR #10
John Ursua,2019,WR,WR,WR,Hawaii,7.0,236.0,Late Day 3 pick,232,25,1.7,4.0,0.5,0.2,1.1,18.1,0.123,0.037,0.819,Low-probability profile,Miss,Low-impact outcome,65.0,Low-medium confidence,near_expected,lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk,"Stacy Coley (2017, WR, score 6.9) | Marcell Ateman (2018, WR, score 8.7) | Malachi Dupre (2017, WR, score 9.0) | Trey Quinn (2018, WR, score 8.2) | Javon Wims (2018, WR, score 9.7)","Joshua Holsey (2017, DB, score 4.9) | Nick Bawden (2018, RB, score 4.9) | Jalen Myrick (2017, CB, score 3.4) | David Williams (2018, RB, score 5.2) | Bo Scarbrough (2018, RB, score 6.7)","John Ursua (2019, WR, Hawaii) graded 0.5. Tier: Low-probability profile. Position rank in class: #25. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Low-medium confidence. Why: lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",1.0,0.0,9.9,20.3,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Undrafted / replacement outcome,999,Drafted about right,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,,,24.44360138977184,3.4641016151377544,11.3,5.4,12.885387505342338,39.0,38.9,actual_value,39.0,13.3,34.1,32.0,Actual Value Score,neutral,232,25,Class #232 / WR #25
Terry Godwin,2019,WR,WR,WR,Georgia,7.0,237.0,Late Day 3 pick,228,24,3.2,8.0,2.2,0.7,2.2,23.8,0.152,0.043,0.762,Low-probability profile,Miss,Low-impact outcome,65.0,Low-medium confidence,near_expected,lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk,"Stacy Coley (2017, WR, score 6.9) | Marcell Ateman (2018, WR, score 8.7) | Malachi Dupre (2017, WR, score 9.0) | Trey Quinn (2018, WR, score 8.2) | Javon Wims (2018, WR, score 9.7)","Nick Bawden (2018, RB, score 4.9) | Joshua Holsey (2017, DB, score 4.9) | Jalen Myrick (2017, CB, score 3.4) | Justin Lawler (2018, DE, score 5.7) | David Williams (2018, RB, score 5.2)","Terry Godwin (2019, WR, Georgia) graded 2.2. Tier: Low-probability profile. Position rank in class: #24. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Low-medium confidence. Why: lower draft-capital profile; low starter probability; elevated bust risk; private PFF-derived signals included; meaningful downside risk.",1.4,0.0,9.9,25.1,Miss,Drafted about right,neutral,neutral,card-neutral,False,False,Undrafted / replacement outcome,999,Drafted about right,mature,32.0,Actual Value Score,0.0,0.0,0.0,0.0,,,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,32.0,0.0,,,,35.627451136557994,3.4641016151377544,15.6,5.4,16.79973491671749,40.4,40.3,actual_value,40.4,14.3,34.3,32.0,Actual Value Score,neutral,230,24,Class #230 / WR #24
Olabisi Johnson,2019,WR,WR,WR,Colorado St.,7.0,247.0,Late Day 3 pick,152,18,35.7,32.0,14.1,8.9,14.1,53.6,0.289,0.175,0.464,Low-probability profile,Miss,Low-impact outcome,65.0,Low-medium confidence,positive_outlier_exceeded_projection,lower draft-capital profile; low starter probability; private PFF-derived signals included,"Sammie Stroughter (2009, WR, score 14.4) | Isaiah Ford (2017, WR, score 15.5) | Mario Alford (2015, WR, score 16.6) | Malachi Dupre (2017, WR, score 9.0) | Syndric Steptoe (2007, WR, score 18.3)","Chris Horton (2008, DB, score 14.1) | Kenneth Darby (2007, RB, score 14.3) | Jason Snelling (2007, RB, score 14.1) | Steve Smith (2002, DB, score 14.5) | Madison Hedgecock (2005, FB, score 14.0)","Olabisi Johnson (2019, WR, Colorado St.) graded 14.1. Tier: Low-probability profile. Position rank in class: #18. Draft capital: Late Day 3 pick. Draft value read: Low-impact outcome. Model confidence: Low-medium confidence. Why: lower draft-capital profile; low starter probability; private PFF-derived signals included.",3.9,5.0,46.3,42.6,Miss,Drafted too late,neutral,neutral,card-neutral,False,False,Late Day 3 / priority depth,220,Drafted too late,mature,42.0,Actual Value Score,0.0,0.0,0.0,5.0,,5.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,45.0,483.0,3.0,,,,75.78494238776136,11.313708498984761,46.6,37.7,90.83613059783296,57.5,57.1,actual_value,57.5,25.2,36.1,42.0,Actual Value Score,neutral,158,16,Class #158 / WR #16
